titleId,originalTitle,releaseYear,mainCountry,firstLanguage,genres,imdbRating,numberOfVotes,arthouse_score
tt0380266,"Cinquantenaire du deuxième sexe, 1949-1999",2001.0,FR,fr,Documentary,7.7,15.0,5
tt0169353,Un affare trasversale,1998.0,IT,,"Action, Adventure, Romance",7.2,21.0,4
tt0162440,Lichter aus dem Hintergrund,1998.0,DE,de,Documentary,7.1,26.0,5
tt7268460,Feed the Reapers,2023.0,DE,de,"Horror, Mystery, Thriller",7.5,16.0,3
tt3205376,Slow West,2015.0,GB,en,"Adventure, Drama, Romance, Thriller, Western",6.9,48589.0,9
tt0893513,Comrades in Dreams,2006.0,DE,ko,Documentary,7.0,148.0,8
tt0468565,Tsotsi,2005.0,GB,zu,"Crime, Drama",7.2,31848.0,9
tt1015231,Perlasca,1993.0,DE,de,"Documentary, History, War",8.0,54.0,7
tt13798790,Blu38,2021.0,IT,it,Thriller,8.2,20.0,5
tt4505450,Ukraina. Tochka otscheta,2011.0,UA,uk,"Documentary, Drama",8.8,12.0,3
tt0065919,Le jour de noces,1977.0,CH,fr,Comedy,7.3,21.0,5
tt6532374,Swimming with Men,2018.0,GB,en,"Comedy, Drama, Sport",6.4,4288.0,5
tt2729488,Kalte Probe,2013.0,AT,de,,8.4,8.0,4
tt2274732,Born and Bred,2012.0,GR,el,"Documentary, Biography, Family",9.2,15.0,2
tt1617083,Desire Street,2011.0,ES,en,"Comedy, Drama",7.8,59.0,6
tt2094877,Les saveurs du Palais,2012.0,FR,fr,"Biography, Comedy",6.4,7006.0,7
tt0041658,A Morgadinha dos Canaviais,1949.0,PT,pt,"Drama, Romance",7.1,23.0,4
tt0273112,België,1909.0,BE,zxx,Documentary,7.4,26.0,3
tt16369736,The French Boys 2,2021.0,FR,fr,Drama,7.1,20.0,5
tt1931470,La guerre est déclarée,2011.0,FR,fr,Drama,7.0,5376.0,8
tt4126248,A tartótiszt,2013.0,HU,hu,Documentary,8.0,17.0,4
tt12147964,Infames,2015.0,ES,es,Comedy,7.8,6.0,4
tt21936740,Roberta,2023.0,LT,lt,Documentary,7.6,30.0,4
tt0374921,On n'est pas des marques de vélo,2003.0,FR,fr,Documentary,8.2,21.0,5
tt0136521,Schwarzfahrt ins Glück,1938.0,DE,de,,7.7,8.0,2
tt1182345,Moon,2009.0,GB,en,"Drama, Mystery, Sci-Fi",7.8,382347.0,8
tt10563186,Ritorno all'Eden perduto,2020.0,CH,it,"Documentary, Biography, Family, History",9.4,5.0,5
tt7732868,A Dunánál,1988.0,HU,hu,Documentary,7.2,10.0,3
tt0387612,"Stessa rabbia, stessa primavera",2003.0,IT,it,"Documentary, History",8.2,15.0,2
tt0211698,Tutte le provocazioni di Moana,1990.0,IT,it,Adult,7.0,21.0,4
tt15135476,Hugo in Argentina,2021.0,CH,fr,Documentary,7.1,26.0,4
tt4659750,O Medo à Espreita,2015.0,PT,pt,Documentary,7.8,14.0,4
tt0030487,Ein Mädchen geht an Land,1938.0,DE,de,Drama,7.5,19.0,4
tt5323442,All You Need Is Me,2016.0,NL,nl,Documentary,7.5,14.0,3
tt2662120,"Công Binh, la longue nuit indochinoise",2013.0,FR,fr,Documentary,7.9,20.0,3
tt4137022,"Tak daleko, tak blízko",2014.0,SK,sk,"Documentary, Family",8.4,17.0,4
tt3265488,Seguo il salto del cocumat e vado verso occidente,2019.0,IT,it,Comedy,7.0,6.0,3
tt0393568,Ottavio Mario Mai,2002.0,IT,it,Documentary,7.6,11.0,4
tt0075667,Alzire oder der neue Kontinent,1978.0,CH,de,Drama,7.4,14.0,2
tt2890646,Ladies' Turn,2012.0,FR,fr,"Documentary, Action, Sport",7.8,8.0,3
tt8323120,La vérité,2019.0,FR,fr,"Comedy, Drama",6.5,8202.0,7
tt10901144,Fourtouna Sto Ano Peukochori,2014.0,GR,el,"Comedy, Thriller",8.6,12.0,3
tt0063418,El paseíllo,1968.0,ES,es,,7.1,9.0,3
tt0374038,Mein kleines Kind,2002.0,DE,de,Documentary,7.8,16.0,4
tt0065453,La bataille des dix millions,1971.0,FR,fr,Documentary,7.8,35.0,7
tt0061460,Cerul începe la etajul III,1967.0,RO,ro,Drama,8.1,18.0,3
tt8649186,Boze Cialo,2019.0,PL,pl,Drama,7.7,22620.0,10
tt0161804,Michel Strogoff,1936.0,FR,fr,Adventure,7.2,29.0,3
tt1479163,Big Font. Large Spacing,2009.0,GB,en,"Comedy, Music",7.8,46.0,6
tt0130494,Barluschke,1997.0,DE,de,Documentary,7.2,7.0,4
tt1745787,Plemya,2014.0,UA,ukl,"Crime, Drama",7.0,12242.0,8
tt12498588,El último Arquero,2020.0,ES,es,Documentary,8.3,18.0,4
tt0466044,KlassenLeben,2005.0,DE,de,Documentary,7.7,35.0,6
tt2188917,The Onanist,1986.0,BE,qbn,,9.0,7.0,3
tt0239657,To hrima - Mia mythologia tou Skotous,1998.0,GR,el,"Animation, Drama, History",7.0,48.0,6
tt0985019,Wege Gottes,2006.0,DE,uk,Documentary,7.1,11.0,3
tt0368082,"No pasarán, album souvenir",2003.0,FR,fr,Documentary,7.7,53.0,7
tt7410124,Atelier de conversation,2017.0,FR,fr,Documentary,7.6,33.0,6
tt5699154,Le sens de la fête,2017.0,BE,fr,"Comedy, Drama, Romance",6.9,12448.0,7
tt0020314,Red Aces,1930.0,GB,zxx,Crime,7.4,10.0,3
tt2201125,"Mennonites, alone in paradise",2011.0,ES,es,Documentary,8.6,6.0,2
tt4527424,Demascarea,2011.0,DE,ro,Documentary,8.5,13.0,5
tt9178008,Aligned,2023.0,GR,el,Drama,7.6,22.0,4
tt0148121,Oi tembelides tis eforis koiladas,1978.0,GR,el,"Comedy, Drama, Romance",7.2,892.0,6
tt0029525,Das schöne Fräulein Schragg,1937.0,DE,de,,7.3,20.0,4
tt0120439,Verrückt bleiben - verliebt bleiben,1997.0,DE,de,"Documentary, Biography",8.4,17.0,4
tt2707252,Life in Paradise - Illegale in der Nachbarschaft,2013.0,CH,gsw,"Documentary, Family, History, News",8.7,8.0,5
tt2359415,Antonio Vega. Tu voz entre otras mil,2014.0,ES,es,"Documentary, Biography, History",7.7,97.0,7
tt0080373,Les années lumière,1981.0,CH,en,Drama,7.3,581.0,6
tt1787926,Tist' dan v tednu,2010.0,SI,sl,Documentary,8.7,25.0,5
tt9588298,The Trial of Ratko Mladic,2018.0,GB,bs,"Documentary, History",7.1,312.0,6
tt11470738,The Female Voice of Iran,2020.0,DE,fa,"Documentary, Music",7.9,14.0,3
tt0460783,Eiszeit,2004.0,DE,de,Drama,7.2,8.0,3
tt0434991,Hannah Wolfe,2004.0,DK,da,Crime,8.1,24.0,5
tt0772115,Exit,2005.0,CH,fr,Documentary,7.6,47.0,9
tt0109862,Förräderi,1994.0,SE,de,Documentary,7.7,26.0,6
tt14653022,UFO: Oni juz tu sa,2022.0,PL,pl,Documentary,8.9,17.0,3
tt1266723,"Victoire Terminus, Kinshasa",2008.0,FR,ln,Documentary,7.3,14.0,3
tt25969676,Taming Speed,2022.0,SE,no,"Documentary, Sport",8.2,10.0,3
tt0084817,"Transes, Reiter auf dem toten Pferd",1982.0,CH,de,,7.1,21.0,5
tt0808915,A Snake's Tail,2006.0,GB,fa,Drama,7.9,42.0,6
tt3838966,Anamesa se dyo nisia,2014.0,GR,el,Documentary,9.0,18.0,3
tt12605974,Carrousel,2019.0,NL,nl,Documentary,7.2,14.0,4
tt5145366,Die Körper der Astronauten,2017.0,DE,de,"Drama, Sci-Fi",7.0,29.0,7
tt0194783,Csardas,1935.0,AT,de,Comedy,7.0,11.0,2
tt0018087,Die Liebe der Jeanne Ney,1927.0,DE,zxx,"Drama, Romance",7.2,899.0,6
tt0160830,Le sergent X,1932.0,FR,fr,Drama,8.2,8.0,4
tt5665332,Querida Gina,2015.0,ES,es,"Documentary, Adventure, Comedy, Drama",7.8,5.0,3
tt6515182,Peripherie,2016.0,CH,de,Drama,7.6,28.0,3
tt5502008,Fata Morgana,2013.0,AT,de,Drama,8.0,6.0,4
tt1161650,Neînvinsa-i dragostea,1994.0,RO,ro,Drama,7.8,107.0,7
tt7322224,Triangle of Sadness,2022.0,GB,en,"Comedy, Drama",7.3,192986.0,7
tt3655522,Bande de filles,2014.0,FR,fr,Drama,6.9,10239.0,9
tt4873154,Dom,2015.0,SI,sl,Documentary,7.2,28.0,5
tt4576656,Fortune's Wheel,2015.0,IE,en,"Documentary, History",9.0,33.0,6
tt0054288,Sentencia contra una mujer,1960.0,ES,,Western,7.0,16.0,4
tt0289173,East 103rd Street,1981.0,GB,en,Documentary,8.2,9.0,3
tt5943708,The Challenge,2016.0,IT,ar,Documentary,6.1,381.0,8
tt1306969,Dos miradas,2007.0,ES,es,Drama,7.6,24.0,7
tt1567279,Bluebird,2013.0,SE,en,Drama,5.8,999.0,7
tt0032673,Der Kleinstadtpoet,1940.0,DE,de,Comedy,7.3,20.0,4
tt1789707,Bijelo Dugme,2010.0,RS,sr,Documentary,8.1,24.0,5
tt1470935,Zwarte ogen,2008.0,NL,nl,Documentary,8.2,7.0,4
tt3576450,Zivan Makes a Punk Festival,2014.0,RS,sr,"Documentary, Biography, Comedy, Drama, Music",7.4,219.0,6
tt0128142,Le cousin Jules,1972.0,FR,fr,Documentary,7.6,264.0,7
tt2647506,Himself He Cooks,2012.0,BE,,"Documentary, History",7.3,31.0,4
tt15408478,Hetmanski kleinody,1993.0,UA,uk,"Action, Adventure, Drama, History",7.3,19.0,4
tt0885404,Doch,2006.0,DE,de,Documentary,8.2,7.0,4
tt3140716,Querida Gina,2015.0,ES,es,"Documentary, Adventure, Comedy, Drama",7.8,6.0,4
tt5607714,Teströl és lélekröl,2017.0,HU,hu,"Drama, Fantasy, Mystery, Romance",7.5,30443.0,10
tt5948178,Rocco tiene tu nombre,2015.0,ES,es,"Comedy, Drama, Fantasy, Mystery",7.3,16.0,3
tt0039603,Mani,1947.0,DK,da,Drama,7.4,26.0,5
tt2043770,À bas bruit,2011.0,FR,fr,Drama,8.2,8.0,3
tt3454026,The Last Sparks of Sundown,2014.0,GB,en,Comedy,8.0,13.0,4
tt2145778,Le monde doit m'arriver?,2012.0,FR,fr,"Comedy, Drama, Family",8.2,53.0,7
tt10541702,Vitalina Varela,2019.0,PT,qaq,Drama,6.7,2518.0,7
tt0962757,The Christian,1915.0,GB,zxx,Drama,7.8,23.0,3
tt0289142,Daam autos,1992.0,EE,et,Crime,7.0,9.0,4
tt7535764,"Addicted to Altitude, Part II: Cruel Everest",2017.0,SK,sk,Documentary,8.0,8.0,4
tt22171194,La combattante,2022.0,FR,fr,Documentary,7.8,19.0,3
tt0083692,Brel,1982.0,FR,fr,"Documentary, Music",7.6,27.0,5
tt1399019,Gangster Girls,2008.0,AT,de,Documentary,7.2,27.0,5
tt0207204,Wiener Brut,1985.0,AT,de,,7.2,13.0,4
tt0069829,Buleczka,1973.0,PL,pl,Family,7.0,33.0,4
tt27040808,Dicht bij Vermeer,2023.0,NL,nl,Documentary,7.3,473.0,7
tt6862154,"Ego, o allos anthropos",2017.0,GR,el,Documentary,8.4,12.0,4
tt0397580,"Nuba, cisti ljudje",2000.0,SI,sl,Documentary,7.6,20.0,5
tt6931292,Der Papst ist kein Jeansboy,2011.0,DE,de,Documentary,7.2,14.0,6
tt5492626,Saveart: Recycling Art,2015.0,IT,it,Documentary,7.7,19.0,4
tt10584914,Brothers in Arms,2019.0,UA,uk,Documentary,8.0,10.0,2
tt31985964,Gyerekkori mesék,2024.0,HU,hu,"Drama, Family",7.3,20.0,6
tt0261097,Ne pleure pas,1978.0,FR,fr,"Drama, Family",7.0,30.0,5
tt1714210,Weekend,2011.0,GB,en,"Drama, Romance",7.6,33436.0,10
tt1692889,Plug & Pray,2010.0,DE,en,"Documentary, Sci-Fi",7.1,157.0,7
tt5821358,Schultersieg,2016.0,DE,de,"Documentary, Family, Sport",8.3,22.0,6
tt12454598,Rutas del más allá: El documental,2020.0,ES,es,"Documentary, Biography, Reality-TV, Thriller",9.8,27.0,5
tt1728640,Kotona kylässä,2012.0,FI,fi,Documentary,7.1,9.0,3
tt2899500,Happy Days: Falling Stars,2006.0,HU,hu,"Documentary, History",8.6,9.0,3
tt22493506,König hört auf,2022.0,DE,de,Documentary,7.4,25.0,4
tt2076220,Holy Motors,2012.0,FR,fr,"Drama, Fantasy",7.0,49744.0,11
tt0488087,Björgunarafrekið við Látrabjarg,1949.0,IS,,Documentary,7.2,6.0,3
tt0137286,Álmodik az állatkert,1985.0,HU,hu,"Comedy, Documentary",8.8,7.0,4
tt27427722,Forglemmegei,2023.0,NO,no,Documentary,8.6,5.0,4
tt0294946,Struma,2001.0,RO,en,Documentary,7.1,10.0,4
tt0103772,Basic Instinct,1992.0,FR,en,"Drama, Mystery, Thriller",7.1,225762.0,6
tt1676103,Die Stille der Unschuld - Der Künstler Gottfried Helnwein,2010.0,DE,de,Documentary,8.1,11.0,4
tt0217440,Equilibrium - Det er meg du skal elske,1965.0,NO,no,Drama,7.4,10.0,5
tt21482414,The Trap,2023.0,BG,bg,Drama,7.6,20.0,4
tt0258655,L'homme atlantique,1981.0,FR,fr,Drama,7.6,174.0,6
tt1757660,Al final de la escapada,2010.0,ES,es,Documentary,7.5,17.0,6
tt6257768,Lady Macbeth,2016.0,GB,en,"Drama, Romance",6.8,27911.0,3
tt9110490,Lost Reactor,2018.0,DE,ru,Documentary,7.0,5.0,4
tt7490368,Le Cahier Noir,2018.0,PT,fr,"Drama, History, Romance",5.3,276.0,7
tt4143306,Democrats,2014.0,DK,sn,Documentary,7.4,384.0,6
tt0310272,Un petit trou pas cher,1934.0,FR,fr,Comedy,7.6,8.0,2
tt1071942,Menneskenes land - min film om Grønland,2006.0,DK,da,Documentary,7.6,6.0,2
tt3770272,Do Re Mi Fa,2016.0,MT,en,Drama,8.1,105.0,6
tt0088174,De Stille Oceaan,1984.0,BE,nl,Drama,7.4,21.0,3
tt7389858,"Comandante Arian, una historia de mujeres, guerra y libertad",2018.0,ES,es,Documentary,7.5,93.0,8
tt3646344,Vergine giurata,2015.0,IT,sq,Drama,6.4,1266.0,7
tt0231673,The Grand Babylon Hotel,1916.0,GB,zxx,"Crime, Drama",7.8,9.0,2
tt3833234,Boys with Broken Ears,2013.0,HU,fa,"Documentary, Drama, Sport",9.4,9.0,3
tt6439574,Make Room in Hell,2019.0,GB,,"Crime, Thriller",7.4,11.0,3
tt27204951,My Dead Body,2022.0,GB,,Documentary,8.6,8.0,2
tt2150315,Katinoula,2012.0,GR,el,"Documentary, Biography",8.4,12.0,4
tt5072724,En attendant Violette,2017.0,FR,fr,"Comedy, Drama, Mystery, Romance",8.8,12.0,3
tt2660292,Drive in Holy Motors,2013.0,FR,fr,Documentary,7.2,44.0,9
tt1541858,Last Supper for Malthus,2009.0,CH,fr,Documentary,8.4,22.0,6
tt0222143,Leven en dood op het land,1963.0,BE,nl,Drama,7.2,6.0,4
tt21301698,Het nieuwe Soestdijk,2022.0,NL,nl,Documentary,7.2,12.0,3
tt0106696,Les demoiselles ont eu 25 ans,1993.0,FR,fr,"Documentary, Music",7.0,556.0,7
tt9149970,Land Without God,2019.0,IE,en,Documentary,7.8,26.0,6
tt1986845,Fragments d'une révolution,2011.0,FR,fa,Documentary,7.0,11.0,2
tt6193424,The Trip to Spain,2017.0,GB,en,"Adventure, Comedy, Drama",6.6,6509.0,3
tt1499662,Il colore delle parole,2009.0,IT,it,Documentary,8.9,21.0,5
tt5119048,Eine unerhörte Frau,2016.0,DE,de,"Biography, Drama",7.4,351.0,7
tt16240432,Ana Rosa,2022.0,FR,es,"Documentary, History",7.7,19.0,4
tt1728142,La terra habitada,2009.0,ES,ca,Documentary,7.2,7.0,4
tt3449560,Vanessa,2015.0,AT,de,"Biography, Comedy, Crime, Drama, Thriller",8.0,16.0,4
tt0460390,200 Km.,2003.0,ES,es,Documentary,7.9,14.0,4
tt3482500,Iceland Year Zero,2012.0,FR,is,Documentary,7.5,8.0,5
tt0259701,Une journée d'Andrei Arsenevitch,1987.0,FR,fr,Documentary,7.8,626.0,7
tt3969688,La supplication,2016.0,AT,fr,"Documentary, Drama, History",7.3,110.0,6
tt0791101,Anna,1975.0,IT,it,Documentary,7.3,146.0,6
tt9569480,Caveman,2021.0,IT,it,Documentary,8.0,23.0,5
tt2846608,Suur-Sõjamäe,2013.0,EE,ru,"Documentary, Comedy, Drama, History",7.2,13.0,3
tt7395418,Visages villages,2017.0,FR,fr,"Documentary, Adventure",7.8,13800.0,10
tt13879246,The System,2020.0,LT,lt,Comedy,7.2,14.0,3
tt7225942,Caniba,2017.0,FR,ja,Documentary,5.6,633.0,7
tt0177532,Bauernkrieg,1998.0,CH,gsw,Documentary,7.3,10.0,4
tt0955314,Panorama,2007.0,FR,fr,Drama,7.0,9.0,3
tt3583518,One Minute for Conductors,2013.0,ES,ja,"Documentary, Music",7.8,14.0,3
tt1139317,Et... Dieu créa les hommes,1978.0,FR,fr,Adult,7.4,19.0,3
tt1647471,Cemetery State,2010.0,BE,nl,Documentary,7.0,10.0,4
tt8110090,Skjold & Isabel,2018.0,DK,da,Documentary,7.2,142.0,6
tt27164508,Toda una vida,2023.0,ES,es,Documentary,7.8,13.0,4
tt7506236,Przygody Myszki,1985.0,PL,zxx,"Animation, Adventure, Family",7.0,10.0,5
tt4003400,Das Mädchen - Was geschah mit Elisabeth K.?,2014.0,DE,de,Documentary,7.7,26.0,6
tt2524856,My Name Is Ernest,2014.0,IT,it,Biography,8.3,12.0,5
tt30048133,Women Don't Cycle,2022.0,BE,fr,Documentary,9.2,20.0,3
tt0488044,Les Européens,2006.0,FR,it,"Comedy, Drama",8.6,59.0,7
tt1295057,Embrión,2008.0,ES,es,Drama,7.3,44.0,6
tt0124223,L'île de Pâques,1935.0,FR,nl,Documentary,7.0,8.0,3
tt26270853,Sefa: Road to Defqon.1,2022.0,NL,nl,Documentary,9.4,10.0,2
tt8945264,Ultimul Caldarar,2016.0,RO,ro,Documentary,7.9,10.0,2
tt0304123,"Hainburg - Je t'aime, gendarme",2001.0,AT,de,"Drama, Romance",7.1,25.0,5
tt6384766,Vida y muerte de un arquitecto,2017.0,ES,es,Documentary,7.1,18.0,6
tt14215900,Natt,2022.0,NO,no,Drama,7.0,27.0,5
tt1881005,Maria XXX,2011.0,DE,,Musical,7.0,8.0,2
tt4379708,Roma Termini,2014.0,IT,it,Documentary,8.1,16.0,5
tt10011240,Cinematti - Una storia folle,2020.0,IT,it,Documentary,8.9,14.0,3
tt0107259,Jeanne la Pucelle I - Les batailles,1994.0,FR,la,"Biography, Drama, History, War",7.2,880.0,7
tt0024949,La canzone del sole,1934.0,IT,it,Musical,7.8,15.0,3
tt0076916,White Rock,1977.0,GB,en,"Documentary, Sport",7.1,169.0,6
tt10064354,Inland,2019.0,AT,de,Documentary,7.8,24.0,5
tt13063478,Prizori iz zivota dzukca,2021.0,RS,sr,"Documentary, Animation",8.3,20.0,5
tt0104985,Nessuno,1992.0,IT,it,Drama,7.8,19.0,4
tt2727080,I Zoi Entaftha,2015.0,GR,el,"Comedy, Drama",8.3,82.0,6
tt2134092,Le voyage extraordinaire,2011.0,FR,fr,Documentary,7.4,500.0,7
tt15505510,Bringing Assad to Justice,2021.0,IE,en,Documentary,7.9,9.0,3
tt0172237,Prima dragoste,1932.0,RO,ro,Comedy,7.2,12.0,3
tt15614406,Escribir lo imposible,2021.0,ES,es,"Documentary, Biography",8.8,5.0,4
tt2023680,Sense of Architecture,2009.0,DE,de,Documentary,7.5,9.0,3
tt6021272,O Tardo,2016.0,PT,pt,"Documentary, Drama, History",8.8,16.0,4
tt0770173,Christian,2007.0,FR,fr,Drama,8.2,21.0,5
tt2559548,The Valley of the Jato,2013.0,GB,it,"Documentary, Biography",8.2,12.0,3
tt0069036,Nyulak a ruhatárban,1972.0,HU,hu,Comedy,7.7,29.0,4
tt4945424,"Frosch, Schenkel und Prinzen",2017.0,AT,de,Drama,8.2,6.0,3
tt15520280,A Jewish Life,2021.0,AT,de,"Documentary, Biography",8.0,6.0,6
tt0194863,La famille Hernandez,1965.0,FR,fr,Drama,7.1,10.0,4
tt0258433,Au coeur de l'Amérique du Sud,1924.0,BE,zxx,Documentary,7.1,7.0,3
tt4357462,Sitzfleisch,2014.0,AT,de,"Documentary, Comedy, Drama, Family",7.4,13.0,3
tt0159576,Monsieur Suzuki,1960.0,FR,fr,Drama,7.4,14.0,3
tt2154637,Berg Fidel,2011.0,DE,de,Documentary,7.6,70.0,6
tt0099970,Land in Sicht,1990.0,DE,de,"Drama, Romance",8.1,11.0,4
tt0114944,Die Wildnis,1993.0,AT,de,Crime,7.6,21.0,3
tt6002580,Angélica [una tragedia],2016.0,ES,es,Documentary,7.1,8.0,3
tt0414842,Auswege,2003.0,AT,de,Drama,7.0,26.0,4
tt0340779,Intimitäten,1948.0,DE,de,Comedy,8.1,12.0,3
