titleId,aggregateRating,totalVotes,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
tt4074692,8.0,29.0,3.0,0.0,2.0,1.0,0.0,4.0,3.0,10.0,1.0,5.0
tt0058159,6.3,590.0,16.0,9.0,20.0,44.0,78.0,130.0,140.0,83.0,38.0,32.0
tt1184850,,0.0,,,,,,,,,,
tt9581788,,0.0,,,,,,,,,,
tt0206541,,0.0,,,,,,,,,,
tt0130147,,0.0,,,,,,,,,,
tt30813563,,0.0,,,,,,,,,,
tt10039642,7.0,514.0,15.0,3.0,2.0,3.0,8.0,20.0,25.0,18.0,65.0,355.0
tt3665322,6.3,7.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
tt12250726,,0.0,,,,,,,,,,
tt0456401,,0.0,,,,,,,,,,
tt5524694,,0.0,,,,,,,,,,
tt1600018,5.0,11.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
tt28815991,4.8,41.0,12.0,3.0,3.0,3.0,5.0,6.0,2.0,2.0,2.0,3.0
tt0056402,6.2,143.0,2.0,2.0,6.0,6.0,15.0,40.0,41.0,13.0,2.0,16.0
tt0351107,,0.0,,,,,,,,,,
tt3139194,8.3,17.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0
tt0085963,6.4,220.0,10.0,3.0,7.0,15.0,22.0,56.0,59.0,20.0,7.0,21.0
tt0089141,,0.0,,,,,,,,,,
tt8288384,6.0,549.0,13.0,15.0,15.0,35.0,82.0,167.0,135.0,66.0,15.0,6.0
tt5945282,7.4,39.0,3.0,1.0,0.0,0.0,2.0,3.0,10.0,10.0,6.0,4.0
tt32908732,7.6,12.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0
tt9845036,6.7,205.0,12.0,1.0,4.0,10.0,14.0,38.0,43.0,32.0,21.0,30.0
tt31163242,,0.0,,,,,,,,,,
tt0102520,5.9,161.0,9.0,8.0,6.0,9.0,30.0,47.0,24.0,15.0,7.0,6.0
tt12516672,,0.0,,,,,,,,,,
tt5089786,7.5,7463.0,72.0,24.0,29.0,66.0,212.0,720.0,2031.0,2358.0,991.0,960.0
tt4778812,,0.0,,,,,,,,,,
tt11892916,5.0,2537.0,180.0,116.0,201.0,373.0,606.0,534.0,288.0,114.0,39.0,86.0
tt11698662,5.4,3025.0,139.0,96.0,153.0,328.0,706.0,760.0,440.0,209.0,76.0,118.0
tt0236648,5.8,50.0,6.0,1.0,2.0,3.0,14.0,14.0,7.0,1.0,1.0,1.0
tt4557512,7.1,140.0,4.0,1.0,2.0,3.0,8.0,23.0,34.0,26.0,18.0,21.0
tt28487590,,0.0,,,,,,,,,,
tt0095281,,0.0,,,,,,,,,,
tt5019330,,0.0,,,,,,,,,,
tt0130182,,0.0,,,,,,,,,,
tt25179542,,0.0,,,,,,,,,,
tt11122674,,0.0,,,,,,,,,,
tt7657996,,0.0,,,,,,,,,,
tt13269656,4.7,130.0,27.0,8.0,6.0,8.0,8.0,11.0,12.0,13.0,9.0,28.0
tt27030838,6.3,27.0,2.0,1.0,1.0,2.0,1.0,10.0,4.0,3.0,2.0,1.0
tt0108507,,0.0,,,,,,,,,,
tt3429894,,0.0,,,,,,,,,,
tt0115033,7.0,3989.0,69.0,35.0,42.0,86.0,256.0,596.0,1164.0,917.0,413.0,411.0
tt2356192,,0.0,,,,,,,,,,
tt3787490,,0.0,,,,,,,,,,
tt0236196,,0.0,,,,,,,,,,
tt4991068,6.7,10.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0
tt2919842,,0.0,,,,,,,,,,
tt0049507,,0.0,,,,,,,,,,
tt32019691,,0.0,,,,,,,,,,
tt10788022,,0.0,,,,,,,,,,
tt3582032,,0.0,,,,,,,,,,
tt0232731,6.2,144.0,11.0,2.0,5.0,5.0,15.0,38.0,30.0,10.0,13.0,15.0
tt0129811,,0.0,,,,,,,,,,
tt0064020,6.5,570.0,7.0,2.0,14.0,27.0,59.0,142.0,181.0,80.0,21.0,37.0
tt10666454,6.7,780.0,16.0,6.0,15.0,38.0,61.0,184.0,221.0,152.0,60.0,27.0
tt0018816,6.5,51.0,3.0,2.0,0.0,2.0,7.0,13.0,13.0,6.0,2.0,3.0
tt2329674,5.1,528.0,71.0,31.0,23.0,29.0,62.0,77.0,51.0,38.0,19.0,127.0
tt1013759,,0.0,,,,,,,,,,
tt0376268,5.2,25.0,7.0,0.0,2.0,3.0,5.0,2.0,3.0,1.0,0.0,2.0
tt0136367,,0.0,,,,,,,,,,
tt0027557,7.1,82.0,6.0,2.0,1.0,2.0,8.0,11.0,19.0,16.0,3.0,14.0
tt0212440,,0.0,,,,,,,,,,
tt11416052,8.6,21.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,6.0,6.0
tt0093557,6.1,135.0,11.0,3.0,4.0,8.0,16.0,14.0,27.0,23.0,9.0,20.0
tt12526414,,0.0,,,,,,,,,,
tt3029476,5.6,6474.0,167.0,143.0,272.0,627.0,1427.0,1997.0,1105.0,404.0,115.0,217.0
tt1798712,,0.0,,,,,,,,,,
tt32599834,6.7,263.0,39.0,7.0,2.0,2.0,5.0,9.0,13.0,10.0,15.0,161.0
tt0457182,6.2,409.0,21.0,16.0,18.0,20.0,41.0,61.0,102.0,56.0,21.0,53.0
tt9855792,7.4,10.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0
tt0333089,4.9,397.0,43.0,18.0,39.0,51.0,75.0,53.0,36.0,18.0,14.0,50.0
tt11223082,,0.0,,,,,,,,,,
tt28153794,6.7,1011.0,30.0,11.0,13.0,40.0,105.0,202.0,279.0,157.0,74.0,100.0
tt8342104,,0.0,,,,,,,,,,
tt34535692,,0.0,,,,,,,,,,
tt0031930,5.2,46.0,10.0,2.0,4.0,4.0,9.0,7.0,4.0,2.0,1.0,3.0
tt10794662,,0.0,,,,,,,,,,
tt9867458,5.9,50.0,14.0,1.0,2.0,5.0,4.0,5.0,7.0,0.0,2.0,10.0
tt0136607,,0.0,,,,,,,,,,
tt2162655,,0.0,,,,,,,,,,
tt0136488,,0.0,,,,,,,,,,
tt5214562,8.0,19.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,6.0
tt1326866,6.2,9.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0
tt16329590,7.8,459.0,34.0,3.0,4.0,6.0,17.0,27.0,54.0,81.0,55.0,178.0
tt12472808,,0.0,,,,,,,,,,
tt34451508,,0.0,,,,,,,,,,
tt24492976,,0.0,,,,,,,,,,
tt0193238,,0.0,,,,,,,,,,
tt17737522,6.5,44.0,1.0,0.0,1.0,4.0,4.0,12.0,12.0,5.0,1.0,4.0
tt0164564,7.0,162.0,15.0,7.0,5.0,8.0,15.0,11.0,27.0,24.0,16.0,34.0
tt1303809,,0.0,,,,,,,,,,
tt8167632,,0.0,,,,,,,,,,
tt0058422,5.6,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
tt2093939,,0.0,,,,,,,,,,
tt0204257,4.8,27.0,5.0,0.0,5.0,1.0,4.0,8.0,0.0,1.0,1.0,2.0
tt1240496,6.8,16.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0
tt5579332,,0.0,,,,,,,,,,
tt0081470,6.3,5959.0,102.0,61.0,113.0,291.0,732.0,1905.0,1603.0,610.0,200.0,342.0
tt9680696,,0.0,,,,,,,,,,
tt0122397,,0.0,,,,,,,,,,
tt0178927,4.4,117.0,20.0,12.0,12.0,22.0,21.0,21.0,4.0,3.0,0.0,2.0
tt19845708,,0.0,,,,,,,,,,
tt22439590,,0.0,,,,,,,,,,
tt0184705,,0.0,,,,,,,,,,
tt7148088,,0.0,,,,,,,,,,
tt0139265,,0.0,,,,,,,,,,
tt11199788,,0.0,,,,,,,,,,
tt30475254,,0.0,,,,,,,,,,
tt7591430,7.5,1785.0,43.0,26.0,13.0,35.0,65.0,192.0,377.0,412.0,274.0,348.0
tt0170199,,0.0,,,,,,,,,,
tt31150877,,0.0,,,,,,,,,,
tt0066612,7.2,5470.0,89.0,35.0,48.0,100.0,274.0,717.0,1595.0,1440.0,606.0,566.0
tt0922901,,0.0,,,,,,,,,,
tt6672152,6.4,28.0,11.0,3.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,2.0
tt0774766,,0.0,,,,,,,,,,
tt31470927,,0.0,,,,,,,,,,
tt15626976,,0.0,,,,,,,,,,
tt6131004,8.1,8.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0
tt0086026,2.2,4949.0,2267.0,870.0,425.0,214.0,118.0,88.0,66.0,48.0,30.0,823.0
tt18747756,,0.0,,,,,,,,,,
tt3866368,7.8,35.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,5.0,6.0
tt0816629,4.9,316.0,14.0,31.0,37.0,60.0,47.0,56.0,32.0,16.0,12.0,11.0
tt18556090,,0.0,,,,,,,,,,
tt0056899,5.7,31.0,2.0,1.0,2.0,2.0,9.0,8.0,5.0,1.0,1.0,0.0
tt31852634,6.5,590.0,25.0,9.0,10.0,20.0,54.0,104.0,165.0,105.0,42.0,56.0
tt5396700,,0.0,,,,,,,,,,
tt14553826,,0.0,,,,,,,,,,
tt2588424,,0.0,,,,,,,,,,
tt14696762,,0.0,,,,,,,,,,
tt27518838,,0.0,,,,,,,,,,
tt28278082,,0.0,,,,,,,,,,
tt0091038,6.5,372.0,13.0,9.0,12.0,27.0,48.0,76.0,66.0,47.0,43.0,31.0
tt1121089,,0.0,,,,,,,,,,
tt0179641,6.2,651.0,180.0,17.0,19.0,24.0,72.0,107.0,89.0,69.0,23.0,51.0
tt7264332,7.6,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
tt7586912,6.5,8.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0
tt0101436,4.7,199.0,15.0,11.0,27.0,44.0,45.0,23.0,12.0,3.0,5.0,14.0
tt0825256,,0.0,,,,,,,,,,
tt3983700,,0.0,,,,,,,,,,
tt0140074,6.6,82.0,3.0,1.0,2.0,7.0,7.0,19.0,22.0,14.0,4.0,3.0
tt2945504,5.6,83.0,5.0,6.0,5.0,12.0,17.0,11.0,9.0,8.0,1.0,9.0
tt0242179,,0.0,,,,,,,,,,
tt3769508,4.9,35.0,9.0,7.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,6.0
tt32058992,7.1,8.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0
tt0154428,,0.0,,,,,,,,,,
tt0263305,,0.0,,,,,,,,,,
tt31070340,9.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
tt8295176,,0.0,,,,,,,,,,
tt11575608,7.9,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
tt0316670,7.2,24.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,8.0,1.0,4.0
tt0194522,,0.0,,,,,,,,,,
tt1663132,,0.0,,,,,,,,,,
tt4948854,6.5,63.0,7.0,2.0,3.0,3.0,3.0,12.0,7.0,10.0,10.0,6.0
tt3509736,6.6,42.0,5.0,4.0,1.0,6.0,6.0,0.0,4.0,2.0,3.0,11.0
tt0380155,4.4,63.0,14.0,4.0,10.0,7.0,9.0,6.0,5.0,2.0,0.0,6.0
tt0339665,,0.0,,,,,,,,,,
tt0053448,6.6,332.0,5.0,5.0,6.0,15.0,31.0,77.0,117.0,53.0,9.0,14.0
tt0035732,5.4,41.0,1.0,1.0,6.0,3.0,10.0,11.0,3.0,4.0,0.0,2.0
tt0428476,4.7,149.0,15.0,10.0,17.0,27.0,29.0,26.0,15.0,5.0,2.0,3.0
tt0208912,7.3,37.0,1.0,0.0,1.0,0.0,2.0,7.0,14.0,9.0,1.0,2.0
tt0231287,,0.0,,,,,,,,,,
tt5495294,7.6,29.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,5.0
tt1385477,7.9,46.0,7.0,0.0,0.0,0.0,2.0,3.0,4.0,7.0,6.0,17.0
tt0037788,5.5,48.0,4.0,4.0,2.0,8.0,6.0,12.0,4.0,4.0,0.0,4.0
tt1790790,7.3,10.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
tt0187301,6.5,9.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
tt0417586,6.4,734.0,48.0,18.0,26.0,28.0,72.0,89.0,142.0,114.0,86.0,111.0
tt2306847,,0.0,,,,,,,,,,
tt11624842,7.1,67.0,3.0,1.0,2.0,2.0,2.0,10.0,23.0,14.0,4.0,6.0
tt1339167,,0.0,,,,,,,,,,
tt21819026,,0.0,,,,,,,,,,
tt0188408,3.7,22.0,3.0,1.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
tt0054407,8.5,23434.0,502.0,78.0,93.0,146.0,327.0,728.0,2693.0,7017.0,6960.0,4890.0
tt2630316,6.3,103.0,13.0,1.0,6.0,4.0,12.0,21.0,19.0,9.0,5.0,13.0
tt9253926,3.4,546.0,108.0,81.0,109.0,107.0,59.0,27.0,14.0,16.0,2.0,23.0
tt0002676,,0.0,,,,,,,,,,
tt0290641,7.1,156.0,19.0,0.0,4.0,3.0,7.0,16.0,29.0,19.0,13.0,46.0
tt3597510,6.1,723.0,36.0,11.0,20.0,53.0,101.0,210.0,187.0,73.0,13.0,19.0
tt10589750,,0.0,,,,,,,,,,
tt0085508,5.2,64.0,8.0,11.0,5.0,5.0,17.0,1.0,5.0,2.0,2.0,8.0
tt0161018,5.2,15.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0
tt0075398,4.5,59.0,8.0,5.0,9.0,15.0,6.0,6.0,3.0,3.0,1.0,3.0
tt0143879,5.4,108.0,8.0,4.0,5.0,11.0,26.0,27.0,13.0,4.0,8.0,2.0
tt6976090,5.1,46.0,14.0,2.0,4.0,3.0,6.0,6.0,0.0,1.0,4.0,6.0
tt6493938,,0.0,,,,,,,,,,
tt0357469,,0.0,,,,,,,,,,
tt0486327,,0.0,,,,,,,,,,
tt11804094,9.1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
tt1182974,,0.0,,,,,,,,,,
tt13144246,,0.0,,,,,,,,,,
tt0891534,,0.0,,,,,,,,,,
tt6563114,,0.0,,,,,,,,,,
tt0188868,,0.0,,,,,,,,,,
tt0072984,5.6,41.0,6.0,2.0,3.0,3.0,3.0,13.0,4.0,1.0,0.0,6.0
tt5777784,8.9,13.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0
tt1284573,7.6,12.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0
tt2055782,6.5,27.0,2.0,4.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,8.0
tt0279208,8.1,622.0,20.0,8.0,5.0,9.0,10.0,29.0,72.0,143.0,93.0,233.0
tt0174840,6.6,10.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0
tt0273036,,0.0,,,,,,,,,,
tt0130777,,0.0,,,,,,,,,,
tt18920638,,0.0,,,,,,,,,,
tt11299680,,0.0,,,,,,,,,,
tt0113274,6.0,8.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0
tt16023794,4.8,131.0,8.0,11.0,13.0,21.0,27.0,17.0,18.0,2.0,5.0,9.0
tt0011896,,0.0,,,,,,,,,,
tt1753437,7.7,26.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,8.0,2.0,4.0
tt4593250,7.0,12.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0
tt28297174,5.4,232.0,12.0,8.0,5.0,11.0,22.0,27.0,23.0,19.0,15.0,90.0
tt0326954,5.2,16.0,3.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0
tt0258439,5.5,12.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0
tt6340640,6.8,3475.0,151.0,95.0,88.0,140.0,264.0,516.0,812.0,714.0,384.0,311.0
tt0259840,,0.0,,,,,,,,,,
tt7798980,,0.0,,,,,,,,,,
tt26349958,4.8,9.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
tt6950432,4.5,44.0,19.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,6.0
tt1441395,6.3,170172.0,9293.0,5713.0,7407.0,10949.0,18217.0,28430.0,34391.0,28886.0,15037.0,11849.0
tt0024134,,0.0,,,,,,,,,,
tt0035177,6.1,38.0,3.0,1.0,4.0,3.0,9.0,6.0,3.0,2.0,1.0,6.0
tt1608326,,0.0,,,,,,,,,,
tt11579932,,0.0,,,,,,,,,,
tt0061807,6.0,17.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0
tt0067758,4.0,56.0,8.0,8.0,10.0,9.0,10.0,6.0,0.0,1.0,0.0,4.0
tt28317945,7.9,42.0,3.0,0.0,0.0,1.0,0.0,5.0,6.0,10.0,7.0,10.0
tt1266731,7.5,241.0,3.0,2.0,5.0,3.0,9.0,21.0,57.0,62.0,40.0,39.0
tt0207107,4.9,19.0,1.0,0.0,1.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0
tt0061576,6.2,6287.0,64.0,60.0,134.0,299.0,787.0,2137.0,1622.0,614.0,174.0,396.0
tt31702121,,0.0,,,,,,,,,,
tt0044857,5.5,219.0,13.0,6.0,9.0,27.0,43.0,56.0,35.0,9.0,8.0,13.0
tt0060897,5.5,5497.0,123.0,108.0,221.0,609.0,1484.0,1658.0,704.0,229.0,95.0,266.0
tt15496974,,0.0,,,,,,,,,,
tt34720353,,0.0,,,,,,,,,,
tt0158734,4.8,9.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0
tt0073846,4.4,294.0,49.0,30.0,40.0,38.0,44.0,33.0,18.0,10.0,7.0,25.0
tt0464831,4.1,108.0,22.0,11.0,14.0,21.0,17.0,7.0,4.0,5.0,2.0,5.0
tt12724878,,0.0,,,,,,,,,,
tt6807074,6.2,120.0,3.0,3.0,4.0,6.0,9.0,41.0,32.0,16.0,0.0,6.0
tt4205320,5.6,278.0,17.0,13.0,12.0,24.0,61.0,71.0,51.0,12.0,5.0,12.0
tt1814763,4.9,28.0,4.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,0.0,2.0
tt3098782,5.4,18.0,1.0,0.0,3.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0
tt1034083,,0.0,,,,,,,,,,
tt22088816,,0.0,,,,,,,,,,
tt0206715,6.0,547.0,13.0,13.0,19.0,40.0,95.0,152.0,112.0,47.0,23.0,33.0
tt19370358,,0.0,,,,,,,,,,
tt1298831,5.9,711.0,21.0,16.0,30.0,46.0,120.0,190.0,170.0,46.0,32.0,40.0
tt1603485,7.8,12.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0
tt4775360,,0.0,,,,,,,,,,
tt0202813,5.9,20.0,4.0,0.0,1.0,1.0,2.0,7.0,4.0,1.0,0.0,0.0
tt0875113,7.1,21692.0,343.0,232.0,370.0,581.0,1252.0,2698.0,5339.0,5416.0,3003.0,2458.0
tt15828200,3.3,190.0,32.0,25.0,41.0,29.0,23.0,10.0,5.0,3.0,1.0,21.0
tt11828514,,0.0,,,,,,,,,,
tt0939845,,0.0,,,,,,,,,,
tt9668514,,0.0,,,,,,,,,,
tt0158030,6.7,4728.0,83.0,34.0,62.0,148.0,371.0,887.0,1355.0,812.0,322.0,654.0
tt13708716,,0.0,,,,,,,,,,
tt1063692,7.8,194.0,6.0,1.0,0.0,3.0,5.0,17.0,38.0,55.0,33.0,36.0
tt32799685,6.6,29.0,1.0,1.0,0.0,3.0,1.0,8.0,10.0,3.0,1.0,1.0
tt0283111,6.4,120627.0,2235.0,1906.0,3283.0,6016.0,13316.0,28173.0,32094.0,17376.0,6791.0,9437.0
tt16476524,6.1,6187.0,267.0,144.0,219.0,392.0,866.0,1576.0,1436.0,737.0,255.0,295.0
tt18304984,,0.0,,,,,,,,,,
tt0038432,4.7,32.0,0.0,6.0,0.0,4.0,9.0,8.0,1.0,3.0,0.0,1.0
tt1029095,6.0,129.0,17.0,4.0,6.0,6.0,16.0,21.0,22.0,12.0,9.0,16.0
tt13024906,3.8,113.0,23.0,17.0,24.0,15.0,14.0,8.0,5.0,2.0,0.0,5.0
tt5138510,,0.0,,,,,,,,,,
tt3739602,,0.0,,,,,,,,,,
tt2235422,4.0,34.0,9.0,1.0,5.0,8.0,3.0,3.0,3.0,1.0,0.0,1.0
tt28503534,,0.0,,,,,,,,,,
tt0296128,,0.0,,,,,,,,,,
tt15128216,,0.0,,,,,,,,,,
tt0236861,,0.0,,,,,,,,,,
tt11297614,,0.0,,,,,,,,,,
tt4406572,5.8,148.0,9.0,6.0,8.0,8.0,23.0,29.0,22.0,13.0,2.0,28.0
tt0085141,6.3,1029.0,25.0,12.0,21.0,67.0,132.0,319.0,267.0,106.0,32.0,48.0
tt0113301,7.6,15.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0
tt6241226,,0.0,,,,,,,,,,
tt3433362,6.7,396.0,13.0,8.0,10.0,18.0,31.0,69.0,118.0,72.0,26.0,31.0
tt0184435,6.1,149.0,4.0,2.0,5.0,9.0,20.0,37.0,36.0,18.0,7.0,11.0
tt7058710,4.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
tt0310154,7.3,4542.0,64.0,40.0,54.0,83.0,187.0,548.0,1137.0,1283.0,642.0,504.0
tt1929339,6.1,82.0,17.0,3.0,2.0,3.0,6.0,15.0,13.0,11.0,3.0,9.0
tt5514604,3.8,168.0,20.0,21.0,26.0,33.0,18.0,15.0,10.0,5.0,6.0,14.0
tt0196928,,0.0,,,,,,,,,,
tt1384927,7.0,3820.0,88.0,26.0,42.0,83.0,213.0,535.0,1166.0,867.0,398.0,402.0
tt1090687,6.7,56728.0,823.0,470.0,785.0,1718.0,4848.0,12737.0,18422.0,9913.0,3426.0,3586.0
tt0122080,4.9,172.0,11.0,4.0,18.0,27.0,41.0,31.0,19.0,6.0,3.0,12.0
tt3629636,,0.0,,,,,,,,,,
tt0122006,6.3,67.0,4.0,1.0,2.0,5.0,8.0,20.0,14.0,8.0,1.0,4.0
tt0345730,,0.0,,,,,,,,,,
tt0065696,,0.0,,,,,,,,,,
tt0192433,5.8,9.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0
tt6409822,5.2,18.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0
tt3509374,,0.0,,,,,,,,,,
tt10137106,8.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0
tt12774166,,0.0,,,,,,,,,,
tt2215211,3.3,799.0,157.0,46.0,37.0,46.0,41.0,26.0,52.0,119.0,235.0,40.0
tt0279199,,0.0,,,,,,,,,,
tt0053328,6.2,52.0,0.0,1.0,7.0,4.0,11.0,8.0,10.0,6.0,1.0,4.0
tt0138337,,0.0,,,,,,,,,,
tt29686052,6.3,8.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0
tt3257648,7.1,241.0,11.0,4.0,3.0,4.0,12.0,28.0,47.0,66.0,16.0,50.0
tt0067548,6.8,27.0,1.0,0.0,2.0,2.0,5.0,3.0,5.0,4.0,2.0,3.0
tt28103949,6.5,16.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0
tt3269778,,0.0,,,,,,,,,,
tt0063420,4.6,33.0,2.0,2.0,3.0,8.0,10.0,4.0,3.0,0.0,1.0,0.0
tt0075084,4.6,62.0,7.0,8.0,5.0,13.0,15.0,6.0,3.0,2.0,0.0,3.0
tt8370818,7.5,33.0,5.0,0.0,0.0,1.0,2.0,2.0,6.0,8.0,4.0,5.0
tt2848296,7.8,12.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
tt0232785,5.3,95.0,15.0,5.0,6.0,10.0,6.0,23.0,12.0,8.0,6.0,4.0
tt0050974,6.6,6587.0,108.0,75.0,121.0,271.0,666.0,1509.0,1777.0,892.0,423.0,745.0
tt0286157,,0.0,,,,,,,,,,
tt1196104,6.4,19.0,3.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,3.0
tt4382244,5.1,13.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
tt2338574,,0.0,,,,,,,,,,
tt8382272,,0.0,,,,,,,,,,
tt32844205,,0.0,,,,,,,,,,
tt0133721,,0.0,,,,,,,,,,
tt0180779,6.7,454.0,9.0,9.0,11.0,12.0,40.0,101.0,128.0,69.0,32.0,43.0
tt0206154,5.4,989.0,57.0,49.0,66.0,111.0,172.0,200.0,144.0,91.0,31.0,68.0
tt1175218,,0.0,,,,,,,,,,
tt0013498,,0.0,,,,,,,,,,
tt0102936,5.7,35.0,7.0,1.0,5.0,1.0,2.0,7.0,4.0,4.0,2.0,2.0
tt1997429,6.8,21.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0
tt1041781,,0.0,,,,,,,,,,
tt0034972,6.7,84.0,4.0,1.0,3.0,3.0,8.0,17.0,27.0,9.0,6.0,6.0
tt0137366,,0.0,,,,,,,,,,
tt7583748,,0.0,,,,,,,,,,
tt1754025,,0.0,,,,,,,,,,
tt3835904,5.1,219.0,24.0,6.0,16.0,29.0,44.0,58.0,14.0,9.0,8.0,11.0
tt1183672,6.0,1734.0,44.0,27.0,68.0,140.0,287.0,505.0,414.0,150.0,41.0,58.0
tt0101311,,0.0,,,,,,,,,,
tt0111592,3.6,24.0,5.0,4.0,5.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0
tt8493972,8.0,109.0,0.0,0.0,0.0,2.0,4.0,6.0,20.0,37.0,19.0,21.0
tt12267454,,0.0,,,,,,,,,,
tt7071348,3.0,168.0,67.0,29.0,23.0,16.0,12.0,2.0,4.0,5.0,2.0,8.0
tt8152986,6.2,55.0,4.0,1.0,2.0,2.0,7.0,14.0,15.0,6.0,2.0,2.0
tt0117228,7.9,12.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0
tt0034595,,0.0,,,,,,,,,,
tt0238061,5.7,23.0,2.0,3.0,2.0,4.0,0.0,4.0,7.0,1.0,0.0,0.0
tt7342568,,0.0,,,,,,,,,,
tt9873828,,0.0,,,,,,,,,,
tt1844822,6.6,167.0,10.0,3.0,6.0,8.0,16.0,33.0,38.0,26.0,12.0,15.0
tt12791060,6.0,48.0,7.0,6.0,2.0,3.0,5.0,3.0,3.0,10.0,3.0,6.0
tt22772988,7.2,660.0,8.0,0.0,4.0,8.0,20.0,96.0,229.0,163.0,59.0,73.0
tt17044608,6.1,48.0,1.0,1.0,2.0,1.0,11.0,17.0,5.0,2.0,4.0,4.0
tt0092308,5.9,12.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0
tt18353126,5.6,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
tt4648128,,0.0,,,,,,,,,,
tt4860332,6.9,512.0,9.0,9.0,4.0,11.0,31.0,101.0,168.0,108.0,35.0,36.0
tt27103185,,0.0,,,,,,,,,,
